CustomerKey,FirstName,MiddleName,LastName,CountryName,DateFirstPurchase,SalesOrderNumber,OrderDate,SalesAmount,OrderElapsedDays
14293,Kyle,S,Campbell,United States,2013-08-18,SO64487,2013-08-18 00:00:00.000,46.47,0
14582,Marcus,,Reed,Canada,2013-02-10,SO52540,2013-02-10 00:00:00.000,14.98,0
20836,Stanley,A,Chandra,Germany,2012-07-20,SO48957,2012-07-20 00:00:00.000,782.99,0
25464,Jose,J,Wilson,France,2013-12-19,SO73497,2013-12-19 00:00:00.000,2453.04,0
12928,Carol,C,Wright,Canada,2013-03-19,SO64973,2013-08-26 00:00:00.000,43.97,160
22556,Oscar,F,Griffin,France,2013-07-13,SO62061,2013-07-13 00:00:00.000,60.47,0
20950,Albert,W,Suarez,United Kingdom,2013-05-06,SO57561,2013-05-06 00:00:00.000,32.28,0
19314,Alvin,,Beck,Germany,2012-10-30,SO73629,2013-12-21 00:00:00.000,1729.97,417
20743,Arianna,W,Howard,United States,2013-10-30,SO69684,2013-10-30 00:00:00.000,78.98,0
14609,Julia,,Phillips,United States,2013-06-19,SO60483,2013-06-19 00:00:00.000,4.99,0
21027,Luke,E,Nelson,United Kingdom,2012-09-08,SO49649,2012-09-08 00:00:00.000,782.99,0
15736,Sheena,,Raje,United States,2013-11-07,SO70275,2013-11-07 00:00:00.000,76.94,0
25480,Miguel,,Thomas,United Kingdom,2013-11-18,SO71085,2013-11-18 00:00:00.000,1120.49,0
24830,Alexandra,W,Cox,United States,2013-04-13,SO56143,2013-04-13 00:00:00.000,96.07,0
27452,Evan,A,Watson,United States,2012-11-22,SO69010,2013-10-23 00:00:00.000,2473.05,335
18394,Sean,A,Wright,United States,2013-12-16,SO73234,2013-12-16 00:00:00.000,2297.28,0
20616,Kristi,,Serrano,Australia,2011-11-30,SO61429,2013-07-03 00:00:00.000,2514.93,581
23785,Taylor,M,Harris,United States,2013-02-03,SO52174,2013-02-03 00:00:00.000,37.27,0
18126,Larry,C,Ortega,United Kingdom,2012-11-21,SO71328,2013-11-22 00:00:00.000,2419.06,366
16379,Marc,F,Jimenez,United States,2013-12-03,SO72212,2013-12-03 00:00:00.000,58.98,0
15409,Eduardo,J,Cooper,United States,2012-06-05,SO48467,2012-06-05 00:00:00.000,782.99,0
23583,Brianna,M,Martin,Canada,2011-10-27,SO45999,2011-10-27 00:00:00.000,3578.27,0
29274,Miguel,A,Green,United States,2011-07-05,SO45102,2011-07-05 00:00:00.000,3578.27,0
25773,Jack,K,Simmons,Germany,2013-08-22,SO64763,2013-08-22 00:00:00.000,60.47,0
15018,Felicia,L,Martin,Australia,2013-02-11,SO53292,2013-02-25 00:00:00.000,103.47,14
23899,Lindsey,W,Nath,France,2013-10-27,SO69306,2013-10-27 00:00:00.000,574.46,0
25850,Jared,J,Sanchez,Canada,2013-05-25,SO58610,2013-05-25 00:00:00.000,64.47,0
15468,Emma,,Foster,Canada,2013-02-22,SO68109,2013-10-10 00:00:00.000,261.38,230
14918,Mariah,,Howard,United States,2013-08-04,SO63579,2013-08-04 00:00:00.000,12.94,0
21935,Victoria,,Simmons,United States,2014-01-02,SO74288,2014-01-02 00:00:00.000,39.47,0
13458,Joan,,James,United States,2013-02-07,SO52388,2013-02-07 00:00:00.000,44.91,0
26881,Regina,R,Fernandez,France,2013-07-20,SO62506,2013-07-20 00:00:00.000,42.97,0
25928,Mario,J,Sharma,Australia,2011-11-03,SO70073,2013-11-04 00:00:00.000,616.95,732
19324,Tanya,W,Blanco,France,2012-08-11,SO61925,2013-07-11 00:00:00.000,819.48,334
18957,Mackenzie,,Lopez,United States,2013-01-24,SO51625,2013-01-24 00:00:00.000,589.26,0
20112,Shelby,A,James,United States,2013-10-20,SO68759,2013-10-20 00:00:00.000,78.98,0
25344,Thomas,,Baker,United States,2013-10-18,SO68668,2013-10-18 00:00:00.000,801.83,0
26444,Pamela,E,Lopez,Australia,2012-05-22,SO48226,2012-05-22 00:00:00.000,782.99,0
17555,William,A,Smith,United States,2013-10-29,SO69617,2013-10-29 00:00:00.000,2423.48,0
11068,Tiffany,,Liang,Australia,2013-04-30,SO57197,2013-04-30 00:00:00.000,38.47,0
11419,Kyle,D,Scott,United Kingdom,2013-03-12,SO61002,2013-06-27 00:00:00.000,48.97,107
11185,Ashley,,Henderson,Canada,2013-02-21,SO54444,2013-03-15 00:00:00.000,38.88,22
19779,Emily,,Foster,United States,2013-06-30,SO61291,2013-06-30 00:00:00.000,69.99,0
28269,Alexandra,M,Green,United States,2013-03-10,SO54153,2013-03-10 00:00:00.000,13.98,0
12072,Tristan,,Ross,United States,2011-11-12,SO54299,2013-03-12 00:00:00.000,2372.91,486
12323,Lawrence,S,Alonso,France,2011-06-24,SO44987,2011-06-24 00:00:00.000,3578.27,0
22668,Adrienne,Y,Hernandez,United Kingdom,2013-01-16,SO51499,2013-01-16 00:00:00.000,1174.48,0
12389,Albert,D,Jiménez,France,2013-11-13,SO70710,2013-11-13 00:00:00.000,49.99,0
24322,Alexandra,,Evans,Canada,2013-09-02,SO65582,2013-09-02 00:00:00.000,68.49,0
11185,Ashley,,Henderson,Canada,2013-02-21,SO75038,2014-01-26 00:00:00.000,79.47,339
29404,Chloe,L,Ross,France,2012-08-05,SO49228,2012-08-05 00:00:00.000,2049.0982,0
21432,Melanie,A,Ward,United States,2013-03-06,SO53939,2013-03-06 00:00:00.000,14.98,0
24088,Damien,,He,Germany,2013-05-14,SO57988,2013-05-14 00:00:00.000,6.28,0
17803,Renee,C,Hernandez,United Kingdom,2012-08-21,SO59216,2013-06-01 00:00:00.000,579.46,284
12338,Monica,G,Vance,Australia,2011-12-24,SO56789,2013-04-25 00:00:00.000,2436.97,488
21831,Yolanda,,Anand,France,2013-10-06,SO67876,2013-10-06 00:00:00.000,34.98,0
24673,Paige,,Cox,United States,2013-03-27,SO55135,2013-03-27 00:00:00.000,2428.05,0
19578,Max,L,Rubio,Australia,2013-07-04,SO61483,2013-07-04 00:00:00.000,37.27,0
19709,Christian,V,Martin,Canada,2013-06-30,SO61288,2013-06-30 00:00:00.000,69.97,0
19829,Lucas,C,Mitchell,Canada,2011-02-28,SO44070,2011-02-28 00:00:00.000,3374.99,0
13692,Curtis,E,Li,United Kingdom,2013-10-23,SO68982,2013-10-23 00:00:00.000,24.99,0
14862,Spencer,S,Jenkins,United Kingdom,2013-08-27,SO65055,2013-08-27 00:00:00.000,32.28,0
25110,Tabitha,,Suarez,Australia,2013-07-26,SO62821,2013-07-26 00:00:00.000,39.98,0
15547,Cassidy,,Wood,United States,2012-08-17,SO73912,2013-12-25 00:00:00.000,804.48,495
12207,Samuel,J,Hill,United States,2011-12-25,SO56059,2013-04-11 00:00:00.000,2297.28,473
26079,Ryan,,Robinson,United States,2013-07-14,SO62101,2013-07-14 00:00:00.000,64.97,0
27767,Brandy,J,Arun,Germany,2012-12-28,SO51185,2012-12-28 00:00:00.000,776.33,0
14581,Kevin,M,Adams,United States,2011-03-06,SO61357,2013-07-01 00:00:00.000,863.95,848
13577,Theodore,,Torres,France,2012-01-21,SO59576,2013-06-05 00:00:00.000,2420.34,501
20280,Joshua,L,Harris,Canada,2013-03-16,SO54497,2013-03-16 00:00:00.000,30.97,0
11623,Angela,,Perry,United States,2011-09-07,SO56836,2013-04-26 00:00:00.000,2369.97,597
11673,Susan,C,Ye,United States,2013-01-30,SO51981,2013-01-30 00:00:00.000,53.99,0
28968,Marcus,W,Morgan,United States,2013-08-18,SO64471,2013-08-18 00:00:00.000,2.29,0
21166,Tamara,E,Yuan,Australia,2011-12-31,SO63936,2013-08-09 00:00:00.000,2466.32,587
11185,Ashley,,Henderson,Canada,2013-02-21,SO66040,2013-09-09 00:00:00.000,196.93,200
18923,Cassandra,,Kapoor,United States,2013-03-27,SO55131,2013-03-27 00:00:00.000,804.48,0
23987,Dawn,,Sharma,United Kingdom,2013-05-24,SO58579,2013-05-24 00:00:00.000,1147.77,0
22702,Patricia,G,Gonzalez,France,2013-11-13,SO70700,2013-11-13 00:00:00.000,28.99,0
17686,Jack,L,Griffin,Canada,2013-05-08,SO75016,2014-01-25 00:00:00.000,71.95,262
27662,Bianca,G,Zheng,United States,2011-01-24,SO69932,2013-11-02 00:00:00.000,2419.06,1013
19104,Mariah,M,James,Australia,2013-07-24,SO74850,2014-01-20 00:00:00.000,68.97,180
15621,Kelli,T,Wu,United Kingdom,2011-10-07,SO45866,2011-10-07 00:00:00.000,3578.27,0
11684,Devin,,Parker,United States,2013-07-01,SO72898,2013-12-12 00:00:00.000,39.99,164
13456,Sydney,,Hernandez,United States,2012-04-14,SO47838,2012-04-14 00:00:00.000,2181.5625,0
22732,Sean,,Turner,Canada,2011-06-01,SO72397,2013-12-05 00:00:00.000,554.97,918
13115,Clarence,L,Wu,Australia,2012-06-26,SO62220,2013-07-15 00:00:00.000,2297.28,384
26574,Jordan,,Allen,United States,2013-11-10,SO70475,2013-11-10 00:00:00.000,28.99,0
12352,Ramon,D,Zhang,Australia,2013-09-28,SO67211,2013-09-28 00:00:00.000,63.47,0
12847,Colin,P,Chander,United Kingdom,2013-06-26,SO60914,2013-06-26 00:00:00.000,24.99,0
11652,Samuel,V,Russell,Canada,2013-06-26,SO73375,2013-12-18 00:00:00.000,45.24,175
14833,Riley,,Hayes,United Kingdom,2011-06-11,SO56999,2013-04-29 00:00:00.000,771.34,688
12279,Mathew,,Suarez,France,2011-05-13,SO44644,2011-05-13 00:00:00.000,3578.27,0
12829,Micah,,Li,Germany,2012-12-08,SO71572,2013-11-26 00:00:00.000,2356.96,353
17657,Noah,A,Martin,Canada,2013-02-17,SO52917,2013-02-17 00:00:00.000,75.97,0
25315,Cole,M,Cox,United Kingdom,2013-12-06,SO72472,2013-12-06 00:00:00.000,6.28,0
14215,Stacey,,Yang,Australia,2012-08-14,SO63350,2013-07-31 00:00:00.000,2366.95,351
20769,Michelle,S,Sanders,United States,2013-05-13,SO57917,2013-05-13 00:00:00.000,25.22,0
16966,Amanda,S,Diaz,United States,2013-12-17,SO73286,2013-12-17 00:00:00.000,4.99,0
21044,Franklin,,Zheng,United Kingdom,2012-10-21,SO50118,2012-10-21 00:00:00.000,782.99,0
18095,Thomas,M,Campbell,United States,2013-02-05,SO52306,2013-02-05 00:00:00.000,58.98,0
14599,Charles,A,Wilson,United States,2011-04-22,SO44442,2011-04-22 00:00:00.000,699.0982,0
20256,Javier,R,Serrano,Australia,2011-11-10,SO62333,2013-07-17 00:00:00.000,2451.30,615
14242,Rafael,V,Ye,United States,2012-06-12,SO59382,2013-06-03 00:00:00.000,2350.96,356
12604,Nathan,,Lee,Germany,2013-05-30,SO59112,2013-05-30 00:00:00.000,23.97,0
15662,Megan,M,Richardson,United Kingdom,2011-12-06,SO46443,2011-12-06 00:00:00.000,3578.27,0
23368,Cassidy,L,Flores,Canada,2013-07-02,SO61398,2013-07-02 00:00:00.000,4.99,0
14049,Gina,,Hernandez,Australia,2012-07-31,SO73567,2013-12-20 00:00:00.000,2342.93,507
17198,Cheryl,,Jiménez,Germany,2012-09-24,SO63047,2013-07-29 00:00:00.000,2398.05,308
11343,Arthur,P,Carlson,United Kingdom,2011-04-04,SO44333,2011-04-04 00:00:00.000,3399.99,0
17968,Nina,L,Black,United Kingdom,2012-09-13,SO64906,2013-08-25 00:00:00.000,599.98,346
11711,Daniel,,Davis,Canada,2013-02-07,SO73257,2013-12-17 00:00:00.000,120.00,313
23059,Spencer,,Price,United States,2013-08-10,SO63989,2013-08-10 00:00:00.000,600.46,0
16187,Louis,,Hu,United Kingdom,2013-08-08,SO71394,2013-11-23 00:00:00.000,4.99,107
12075,Cameron,,Griffin,United States,2011-11-22,SO62805,2013-07-25 00:00:00.000,2354.99,611
21360,Orlando,,Gill,Australia,2013-09-09,SO66027,2013-09-09 00:00:00.000,93.97,0
28714,Arturo,,Gao,Australia,2013-02-25,SO53335,2013-02-25 00:00:00.000,2433.04,0
24427,Evelyn,R,Fernandez,United States,2013-01-18,SO51523,2013-01-18 00:00:00.000,2400.34,0
21669,Jessica,,Rodriguez,United Kingdom,2012-11-28,SO62638,2013-07-23 00:00:00.000,1700.99,237
17936,Tonya,O,Deng,United Kingdom,2013-04-18,SO56407,2013-04-18 00:00:00.000,64.97,0
17827,Maria,D,Coleman,France,2012-11-10,SO62762,2013-07-25 00:00:00.000,1754.98,257
26615,David,W,Powell,Canada,2012-11-07,SO50445,2012-11-07 00:00:00.000,1000.4375,0
22330,Jose,,Walker,United States,2013-01-28,SO51918,2013-01-28 00:00:00.000,608.96,0
13179,Adrian,L,Sanchez,Canada,2013-04-15,SO72985,2013-12-13 00:00:00.000,39.98,242
15619,Levi,,Subram,United Kingdom,2011-10-13,SO73349,2013-12-18 00:00:00.000,2329.98,797
23468,Sean,K,Roberts,United States,2013-12-24,SO73816,2013-12-24 00:00:00.000,69.97,0
11861,Katherine,,Carter,Canada,2013-05-14,SO57993,2013-05-14 00:00:00.000,42.28,0
16941,Amy,,Yang,Germany,2013-12-07,SO72538,2013-12-07 00:00:00.000,64.97,0
12579,Lydia,S,Sanchez,Australia,2012-02-15,SO47220,2012-02-15 00:00:00.000,2049.0982,0
27353,Gilbert,T,Andersen,Australia,2012-11-01,SO59816,2013-06-09 00:00:00.000,588.96,220
24104,Robyn,,Ortega,United Kingdom,2013-08-27,SO65083,2013-08-27 00:00:00.000,1155.48,0
24490,Dwayne,J,Suarez,United States,2013-09-18,SO66585,2013-09-18 00:00:00.000,36.59,0
28435,Edwin,,Liu,Germany,2014-01-20,SO74872,2014-01-20 00:00:00.000,42.97,0
14096,Samuel,D,Green,Canada,2013-06-11,SO61705,2013-07-07 00:00:00.000,42.28,26
12292,Nicolas,R,Kumar,United Kingdom,2012-05-20,SO70308,2013-11-07 00:00:00.000,563.77,536
12992,Ernest,M,Zeng,Australia,2013-03-23,SO63825,2013-08-08 00:00:00.000,114.96,138
11104,Edgar,A,Sara,Australia,2011-05-04,SO44589,2011-05-04 00:00:00.000,3399.99,0
15632,Gloria,P,Carlson,United Kingdom,2011-11-09,SO46185,2011-11-09 00:00:00.000,3578.27,0
28283,Rachel,,Long,Canada,2013-12-21,SO73603,2013-12-21 00:00:00.000,39.98,0
12756,Antonio,,Butler,United States,2011-12-18,SO63669,2013-08-05 00:00:00.000,2329.98,596
24557,Franklin,M,Lin,United Kingdom,2013-05-29,SO58873,2013-05-29 00:00:00.000,69.97,0
28202,Maria,E,King,Australia,2012-12-30,SO51213,2012-12-30 00:00:00.000,2419.06,0
21499,Bailey,L,Ramirez,United States,2013-11-03,SO69964,2013-11-03 00:00:00.000,99.96,0
14361,Franklin,D,Raje,United States,2014-01-06,SO74434,2014-01-06 00:00:00.000,106.96,0
15799,Victoria,,Anderson,Australia,2012-12-12,SO70731,2013-11-13 00:00:00.000,2351.96,336
16417,Noah,,Bryant,United Kingdom,2012-02-19,SO47256,2012-02-19 00:00:00.000,2181.5625,0
20945,Roger,M,Tang,Germany,2012-11-27,SO68262,2013-10-12 00:00:00.000,1170.48,319
27647,Daniel,L,Moore,United States,2014-01-11,SO74562,2014-01-11 00:00:00.000,21.49,0
16821,Mary,,Carter,Germany,2012-07-03,SO48823,2012-07-03 00:00:00.000,2443.35,0
22466,Raul,,Tang,France,2013-06-30,SO61311,2013-06-30 00:00:00.000,548.98,0
11288,Cindy,K,Sanchez,United States,2013-03-05,SO53886,2013-03-05 00:00:00.000,2.29,0
12960,Ashley,L,Lewis,United States,2013-04-06,SO58720,2013-05-27 00:00:00.000,8.99,51
16901,Ricky,,Munoz,United States,2013-09-25,SO67043,2013-09-25 00:00:00.000,39.98,0
27365,Jimmy,,Jimenez,Australia,2012-11-18,SO60503,2013-06-19 00:00:00.000,588.96,213
17053,Deanna,H,Raman,Australia,2013-05-23,SO66269,2013-09-13 00:00:00.000,53.99,113
26063,Wesley,P,Lu,United States,2013-10-29,SO69591,2013-10-29 00:00:00.000,29.98,0
14311,Erik,M,Alvarez,Australia,2013-03-06,SO53928,2013-03-06 00:00:00.000,74.48,0
29119,Lee,,Oliver,Australia,2013-10-31,SO69728,2013-10-31 00:00:00.000,69.97,0
15751,Kristen,,Xu,Australia,2012-12-21,SO51018,2012-12-21 00:00:00.000,2071.4196,0
26745,Valerie,J,Huang,Australia,2012-08-22,SO67747,2013-10-04 00:00:00.000,1149.47,408
24925,Erick,,Perez,United States,2013-12-15,SO73128,2013-12-15 00:00:00.000,32.27,0
15232,Omar,I,Ma,Australia,2013-06-22,SO64527,2013-08-19 00:00:00.000,24.99,58
22419,Damien,,Xu,France,2013-09-24,SO66983,2013-09-24 00:00:00.000,60.47,0
19023,Arianna,,Powell,United States,2013-03-08,SO54088,2013-03-08 00:00:00.000,579.97,0
12676,Michele,A,Madan,Australia,2012-02-18,SO55499,2013-04-01 00:00:00.000,2349.98,408
11937,Devin,,Perez,United States,2011-10-29,SO61413,2013-07-02 00:00:00.000,2309.97,612
18726,Katrina,L,Anand,Australia,2011-07-10,SO53862,2013-03-04 00:00:00.000,1735.98,603
16216,Charles,L,Mitchell,United States,2013-12-05,SO72396,2013-12-05 00:00:00.000,614.47,0
14545,Faith,,Henderson,United Kingdom,2013-04-13,SO74680,2014-01-14 00:00:00.000,33.98,276
21982,Deborah,T,Lal,Australia,2012-04-25,SO68253,2013-10-12 00:00:00.000,1700.99,535
17153,Devin,M,Butler,United States,2013-06-17,SO60358,2013-06-17 00:00:00.000,1744.97,0
26664,Amy,W,Zhu,Australia,2013-03-27,SO55098,2013-03-27 00:00:00.000,123.98,0
14814,Christine,J,Jai,United Kingdom,2013-02-10,SO54070,2013-03-08 00:00:00.000,94.48,26
25541,Gary,,Hernandez,Germany,2013-07-04,SO61514,2013-07-04 00:00:00.000,21.49,0
22953,Barbara,T,Liang,Australia,2012-06-01,SO48435,2012-06-01 00:00:00.000,2181.5625,0
26464,Alexandria,,Griffin,United States,2013-10-28,SO69329,2013-10-28 00:00:00.000,59.98,0
13962,Dawn,B,Li,Australia,2013-02-20,SO74847,2014-01-20 00:00:00.000,49.99,334
12892,Brian,,Peterson,Canada,2013-02-14,SO62251,2013-07-16 00:00:00.000,141.94,152
27347,Jeffery,J,Lin,Australia,2013-06-14,SO60126,2013-06-14 00:00:00.000,78.98,0
24857,Anna,,Henderson,United Kingdom,2013-06-29,SO61142,2013-06-29 00:00:00.000,4.99,0
28394,Alisha,G,Zhang,France,2011-02-23,SO44045,2011-02-23 00:00:00.000,3399.99,0
11679,Dalton,W,Richardson,United States,2013-10-13,SO71962,2013-11-29 00:00:00.000,53.99,47
14422,Cara,,Lu,Germany,2013-04-06,SO55773,2013-04-06 00:00:00.000,38.88,0
23412,Dalton,M,Coleman,Australia,2012-07-14,SO48913,2012-07-14 00:00:00.000,2443.35,0
16678,Ian,,Ramirez,Canada,2013-03-07,SO65000,2013-08-26 00:00:00.000,2419.96,172
11947,Jenny,R,Zheng,Australia,2011-10-13,SO52270,2013-02-04 00:00:00.000,629.96,480
12163,Aaron,V,Wang,United States,2011-11-05,SO53859,2013-03-04 00:00:00.000,2366.46,485
21438,Edward,,Price,United States,2013-01-10,SO51405,2013-01-10 00:00:00.000,561.48,0
11262,Jennifer,,Simmons,Canada,2013-02-27,SO73186,2013-12-16 00:00:00.000,7.95,292
15522,Ethan,I,Russell,United States,2013-08-17,SO64404,2013-08-17 00:00:00.000,26.97,0
14186,Katrina,K,Tang,France,2012-03-20,SO62871,2013-07-26 00:00:00.000,2433.04,493
27222,Virginia,,Sai,United States,2013-02-15,SO52787,2013-02-15 00:00:00.000,11.94,0
23531,Alexis,M,Powell,Australia,2012-08-03,SO53875,2013-03-05 00:00:00.000,1155.72,214
11212,Chloe,,Campbell,Canada,2013-01-30,SO74759,2014-01-17 00:00:00.000,38.98,352
13102,Mariah,M,Bryant,United States,2013-04-08,SO55913,2013-04-08 00:00:00.000,2386.94,0
20623,Ruth,,Garcia,Australia,2011-12-12,SO64888,2013-08-24 00:00:00.000,2514.93,621
27458,Roger,R,Liang,United States,2013-07-02,SO61390,2013-07-02 00:00:00.000,68.97,0
22675,Alexandra,A,Winston,France,2013-09-15,SO66429,2013-09-15 00:00:00.000,628.97,0
11729,Caleb,,Campbell,United States,2013-07-27,SO74560,2014-01-11 00:00:00.000,34.99,168
16394,Bryan,C,Bell,France,2012-10-05,SO49964,2012-10-05 00:00:00.000,2181.5625,0
28143,Samuel,L,Gonzalez,United States,2013-03-18,SO54606,2013-03-18 00:00:00.000,13.98,0
11998,Donna,,Sharma,Australia,2011-11-16,SO46251,2011-11-16 00:00:00.000,3374.99,0
12048,Kayla,L,Coleman,United States,2013-09-11,SO66155,2013-09-11 00:00:00.000,58.98,0
11028,Jill,,Jimenez,Australia,2011-01-26,SO43831,2011-01-26 00:00:00.000,3374.99,0
27422,Evan,,Gonzalez,United States,2013-10-05,SO67788,2013-10-05 00:00:00.000,60.47,0
27338,Virginia,J,Lopez,Australia,2012-09-30,SO55444,2013-03-31 00:00:00.000,556.93,182
27823,Joan,M,Gao,Germany,2013-07-05,SO61593,2013-07-05 00:00:00.000,1164.47,0
13266,Samuel,J,Wang,United States,2013-03-20,SO54755,2013-03-20 00:00:00.000,29.93,0
28776,Abigail,C,Morris,United States,2013-07-15,SO62180,2013-07-15 00:00:00.000,2.29,0
11262,Jennifer,,Simmons,Canada,2013-02-27,SO65465,2013-08-31 00:00:00.000,35.23,185
22961,Nina,,She,Australia,2012-06-05,SO54971,2013-03-24 00:00:00.000,1709.98,292
11698,Jackson,,Wright,Canada,2013-03-31,SO56286,2013-04-16 00:00:00.000,49.48,16
11948,Tasha,E,Xu,Australia,2013-09-06,SO67841,2013-10-06 00:00:00.000,32.27,30
19182,Lance,,Dominguez,France,2013-03-21,SO54796,2013-03-21 00:00:00.000,39.98,0
28928,Margaret,,Wu,Australia,2013-03-29,SO55224,2013-03-29 00:00:00.000,2473.05,0
26320,Brianna,M,Diaz,United States,2012-02-29,SO47461,2012-02-29 00:00:00.000,2071.4196,0
24331,Carson,,Powell,United States,2013-12-01,SO72114,2013-12-01 00:00:00.000,548.98,0
13718,Marcus,,Barnes,United States,2012-05-31,SO48414,2012-05-31 00:00:00.000,2443.35,0
17313,Raquel,,Alonso,Australia,2013-06-17,SO60846,2013-06-25 00:00:00.000,8.99,8
28360,Isaiah,L,Adams,United States,2013-06-01,SO59222,2013-06-01 00:00:00.000,7.28,0
11364,Jennifer,,Collins,Australia,2011-06-07,SO68469,2013-10-16 00:00:00.000,804.48,862
22060,Evan,,Hill,United States,2013-03-07,SO53998,2013-03-07 00:00:00.000,37.27,0
16609,Gary,E,Jimenez,Australia,2013-01-30,SO51971,2013-01-30 00:00:00.000,84.95,0
22961,Nina,,She,Australia,2012-06-05,SO48469,2012-06-05 00:00:00.000,2181.5625,0
21238,Carl,,Tang,Canada,2013-04-03,SO55568,2013-04-03 00:00:00.000,32.27,0
11681,Abigail,E,Jones,United States,2013-03-07,SO71536,2013-11-25 00:00:00.000,74.98,263
14757,Elizabeth,B,Garcia,United States,2011-10-18,SO45939,2011-10-18 00:00:00.000,699.0982,0
19318,Jamie,,Dominguez,France,2012-07-01,SO72941,2013-12-12 00:00:00.000,1754.98,529
17244,Kellie,E,Dominguez,Australia,2013-04-21,SO56546,2013-04-21 00:00:00.000,53.99,0
13670,Brittney,K,Zeng,Australia,2013-02-22,SO72134,2013-12-02 00:00:00.000,123.98,283
25852,Amanda,M,Bennett,United States,2013-05-25,SO58604,2013-05-25 00:00:00.000,29.98,0
18634,Veronica,J,Arun,France,2011-11-10,SO69308,2013-10-27 00:00:00.000,1728.27,717
21876,Philip,P,Rubio,Australia,2012-03-21,SO67689,2013-10-03 00:00:00.000,2481.82,561
13386,Samuel,R,Patterson,United States,2013-10-02,SO67604,2013-10-02 00:00:00.000,84.96,0
24414,Adam,,Edwards,United States,2013-01-20,SO51566,2013-01-20 00:00:00.000,2398.05,0
20736,Alexandra,,Howard,Canada,2012-07-09,SO73628,2013-12-21 00:00:00.000,1145.48,530
28057,Rachel,,Anderson,United States,2013-03-25,SO54989,2013-03-25 00:00:00.000,21.49,0
16477,Anna,E,Gonzales,United States,2013-02-15,SO52805,2013-02-15 00:00:00.000,39.98,0
11446,Bethany,K,Chander,Australia,2011-06-18,SO44947,2011-06-18 00:00:00.000,3399.99,0
26371,Cassandra,,Garcia,France,2014-01-24,SO74996,2014-01-24 00:00:00.000,33.98,0
16543,Jenny,,McDonald,United Kingdom,2013-07-17,SO65990,2013-09-08 00:00:00.000,13.98,53
12200,Rafael,B,Sharma,United States,2011-12-20,SO54133,2013-03-09 00:00:00.000,2357.28,445
14203,Seth,,Rodriguez,France,2012-03-01,SO59709,2013-06-08 00:00:00.000,2419.96,464
24697,Manuel,A,Rodriguez,United Kingdom,2013-10-08,SO68024,2013-10-08 00:00:00.000,1170.48,0
18967,Xavier,L,Clark,United States,2013-02-09,SO52494,2013-02-09 00:00:00.000,132.97,0
17979,Lisa,A,Lin,United Kingdom,2012-10-10,SO50013,2012-10-10 00:00:00.000,2181.5625,0
14455,Alexandra,,Mitchell,Canada,2013-03-02,SO61879,2013-07-10 00:00:00.000,119.98,130
11511,Caleb,,Perry,United States,2013-03-13,SO54354,2013-03-13 00:00:00.000,35.00,0
11330,Ryan,M,Thompson,Canada,2013-02-12,SO59510,2013-06-05 00:00:00.000,29.48,113
19586,Alvin,M,Sharma,Australia,2011-08-20,SO55542,2013-04-02 00:00:00.000,2478.34,591
25115,Raymond,,Rana,Australia,2012-10-06,SO49984,2012-10-06 00:00:00.000,1000.4375,0
21725,Gabrielle,C,Cannata,Canada,2013-07-12,SO61992,2013-07-12 00:00:00.000,4.99,0
